coord1,coord2,sample,group
4868,7798,H2_1,Stroma
5019,7885,H2_1,Stroma
4868,7972,H2_1,Stroma
5019,8059,H2_1,Stroma
4868,8147,H2_1,Stroma
5019,8234,H2_1,Stroma
5020,8408,H2_1,Stroma
4868,8495,H2_1,Stroma
5020,8582,H2_1,Stroma
4868,8670,H2_1,Stroma
5020,8757,H2_1,Stroma
5020,8931,H2_1,Stroma
5168,1520,H2_1,Stroma
5168,1695,H2_1,Stroma
5168,1869,H2_1,Stroma
5320,1956,H2_1,Fat
5320,2131,H2_1,Stroma
5168,2218,H2_1,Stroma
5320,2305,H2_1,Stroma
5168,2392,H2_1,Stroma
5320,2479,H2_1,Stroma
5168,2567,H2_1,Stroma
5320,2654,H2_1,Stroma
5168,2741,H2_1,Stroma
5320,2828,H2_1,Stroma
5168,2915,H2_1,Stroma
5320,3002,H2_1,Stroma
5320,3177,H2_1,Stroma
5169,3264,H2_1,Stroma
5169,3438,H2_1,Stroma
5169,3613,H2_1,Fat
5320,3700,H2_1,Fat
5169,3787,H2_1,Fat
5321,3874,H2_1,Fat
5169,3962,H2_1,Stroma
5321,4049,H2_1,Fat
5169,4136,H2_1,Stroma
5321,4223,H2_1,Stroma
5321,4397,H2_1,Stroma
5169,4485,H2_1,Stroma
5321,4572,H2_1,Stroma
5169,4659,H2_1,Fat
5321,4921,H2_1,Stroma
5169,5008,H2_1,Stroma
5170,5357,H2_1,Stroma
5321,5444,H2_1,Stroma
5170,5531,H2_1,Stroma
5170,5705,H2_1,Stroma
5322,6839,H2_1,Stroma
5322,7013,H2_1,Stroma
5171,7100,H2_1,Stroma
5322,7187,H2_1,Stroma
5171,7275,H2_1,Stroma
5322,7362,H2_1,Stroma
5171,7449,H2_1,Stroma
5322,7536,H2_1,Stroma
5171,7623,H2_1,Stroma
5323,7710,H2_1,Stroma
5171,7798,H2_1,Stroma
5323,7885,H2_1,Stroma
5171,7972,H2_1,Stroma
5323,8059,H2_1,Stroma
5171,8146,H2_1,Stroma
5323,8234,H2_1,Stroma
5171,8321,H2_1,Stroma
5323,8408,H2_1,Stroma
5171,8495,H2_1,Stroma
5323,8582,H2_1,Stroma
5171,8670,H2_1,Stroma
5323,8757,H2_1,Stroma
5171,8844,H2_1,Stroma
5323,8931,H2_1,Stroma
5172,9018,H2_1,Stroma
5323,9105,H2_1,Stroma
5172,9193,H2_1,Stroma
5323,9280,H2_1,Stroma
5471,2392,H2_1,Stroma
5623,2479,H2_1,Stroma
5472,2566,H2_1,Stroma
5623,2654,H2_1,Stroma
5472,2741,H2_1,Stroma
5623,2828,H2_1,Stroma
5472,2915,H2_1,Stroma
5623,3002,H2_1,Fat
5472,3090,H2_1,Stroma
5624,3177,H2_1,Fat
5624,3525,H2_1,Fat
5472,3613,H2_1,Fat
5624,3700,H2_1,Fat
5472,3787,H2_1,Fat
5624,3874,H2_1,Stroma
5472,3961,H2_1,Fat
5624,4048,H2_1,Stroma
5624,4223,H2_1,Stroma
5472,4310,H2_1,Stroma
5624,4397,H2_1,Stroma
5473,4485,H2_1,Stroma
5624,4572,H2_1,Stroma
5473,4659,H2_1,Stroma
5624,4746,H2_1,Stroma
5473,4833,H2_1,Stroma
5473,5008,H2_1,Stroma
5625,5095,H2_1,Stroma
5473,5182,H2_1,Stroma
5473,5356,H2_1,Stroma
5625,6141,H2_1,Stroma
5625,6315,H2_1,Stroma
5474,6403,H2_1,Stroma
5625,6490,H2_1,Stroma
5474,6577,H2_1,Stroma
5625,6664,H2_1,Stroma
5474,6751,H2_1,Stroma
5626,6838,H2_1,Stroma
5474,6926,H2_1,Stroma
5626,7013,H2_1,Stroma
5474,7100,H2_1,Stroma
5626,7187,H2_1,Stroma
5474,7274,H2_1,Stroma
5626,7362,H2_1,Stroma
5474,7449,H2_1,Stroma
5626,7536,H2_1,Stroma
5474,7623,H2_1,Stroma
5626,7710,H2_1,Stroma
5474,7798,H2_1,Stroma
5626,7885,H2_1,Stroma
5474,7972,H2_1,Stroma
5626,8059,H2_1,GG2
5475,8146,H2_1,Stroma
5626,8233,H2_1,Stroma
5475,8321,H2_1,Stroma
5626,8408,H2_1,Stroma
5475,8495,H2_1,Stroma
5626,8582,H2_1,Stroma
5475,8669,H2_1,Stroma
5627,8757,H2_1,Stroma
5475,8844,H2_1,Stroma
5627,8931,H2_1,Stroma
5475,9018,H2_1,Stroma
5627,9105,H2_1,Stroma
5475,9193,H2_1,Stroma
5627,9280,H2_1,Stroma
5475,9367,H2_1,Stroma
5627,9454,H2_1,Stroma
5475,9541,H2_1,Stroma
5627,9628,H2_1,BG_rank3
5775,2218,H2_1,Nerve
5927,2305,H2_1,Nerve
5775,2392,H2_1,Nerve
5927,2479,H2_1,Nerve
5775,2566,H2_1,Nerve
5927,2653,H2_1,Nerve
5775,2741,H2_1,Stroma
5927,2828,H2_1,Stroma
5775,2915,H2_1,Stroma
5927,3002,H2_1,Stroma
5775,3089,H2_1,Stroma
5927,3176,H2_1,Stroma
5927,3351,H2_1,Fat
5927,3525,H2_1,Fat
5776,3612,H2_1,Fat
5927,3700,H2_1,Stroma
5776,3787,H2_1,Stroma
5776,3961,H2_1,Stroma
5927,4048,H2_1,Stroma
5776,4136,H2_1,Stroma
5776,4310,H2_1,Stroma
5928,4397,H2_1,Stroma
5776,4484,H2_1,Stroma
5776,4659,H2_1,Stroma
5776,4833,H2_1,Stroma
5928,4920,H2_1,Fat
5776,5007,H2_1,Stroma
5928,5269,H2_1,Stroma
5928,5443,H2_1,Stroma
5928,5618,H2_1,Stroma
5777,5705,H2_1,Stroma
5928,5792,H2_1,Stroma
5777,5879,H2_1,Stroma
5928,5966,H2_1,Stroma
5777,6054,H2_1,Stroma
5929,6141,H2_1,Stroma
5777,6228,H2_1,Stroma
5929,6315,H2_1,Stroma
5777,6402,H2_1,Stroma
5929,6490,H2_1,Stroma
5777,6577,H2_1,Stroma
5929,6664,H2_1,Stroma
5777,6751,H2_1,Stroma
5929,6838,H2_1,Stroma
5777,6926,H2_1,Stroma
5929,7013,H2_1,Stroma
5777,7100,H2_1,Stroma
5929,7187,H2_1,Stroma
5777,7274,H2_1,Stroma
5929,7361,H2_1,Exclude
5778,7449,H2_1,Stroma
5929,7536,H2_1,Stroma
5778,7623,H2_1,Stroma
5929,7710,H2_1,Stroma
5778,7797,H2_1,Exclude
5929,7884,H2_1,GG2
5778,7972,H2_1,GG2
5930,8059,H2_1,GG2
5778,8146,H2_1,GG2
5930,8233,H2_1,GG2
5778,8320,H2_1,Stroma
5930,8408,H2_1,GG2
5778,8495,H2_1,GG2
5930,8582,H2_1,GG2
5778,8669,H2_1,GG2
5930,8756,H2_1,GG2
5778,8844,H2_1,Stroma
5930,8931,H2_1,Stroma
5778,9018,H2_1,Stroma
5930,9105,H2_1,Stroma
5778,9192,H2_1,Stroma
5930,9279,H2_1,Stroma
5779,9367,H2_1,BG_rank1
5930,9454,H2_1,BG_rank1
5779,9541,H2_1,BG_rank1
5930,9628,H2_1,BG_rank3
5779,9715,H2_1,BG_rank1
5930,9803,H2_1,BG_rank3
5779,9890,H2_1,Stroma
5931,9977,H2_1,Stroma
6078,2217,H2_1,Fat
6078,2392,H2_1,Nerve
6230,2479,H2_1,Nerve
6078,2566,H2_1,Nerve
6230,2653,H2_1,Nerve
6078,2740,H2_1,Nerve
6230,2828,H2_1,Nerve
6079,2915,H2_1,Nerve
6230,3002,H2_1,Nerve
6079,3089,H2_1,Stroma
6230,3176,H2_1,Stroma
6079,3264,H2_1,Stroma
6230,3351,H2_1,Stroma
6079,3438,H2_1,Stroma
6079,3612,H2_1,Stroma
6079,3961,H2_1,Fat
6231,4048,H2_1,Fat
6079,4135,H2_1,Stroma
6231,4571,H2_1,Fat
6231,4746,H2_1,Stroma
6080,4833,H2_1,Fat
6231,4920,H2_1,Stroma
6080,5007,H2_1,Stroma
6231,5094,H2_1,Stroma
6080,5182,H2_1,Stroma
6231,5269,H2_1,Stroma
6080,5356,H2_1,Stroma
6232,5443,H2_1,Stroma
6080,5530,H2_1,Stroma
6232,5618,H2_1,Stroma
6080,5705,H2_1,Stroma
6232,5792,H2_1,Stroma
6080,5879,H2_1,Stroma
6232,5966,H2_1,Stroma
6080,6054,H2_1,Stroma
6232,6141,H2_1,Stroma
6080,6228,H2_1,Stroma
6232,6315,H2_1,Stroma
6080,6402,H2_1,Stroma
6232,6489,H2_1,Stroma
6080,6577,H2_1,Stroma
6232,6664,H2_1,Stroma
6081,6751,H2_1,Stroma
6232,6838,H2_1,Stroma
6081,6925,H2_1,Stroma
6232,7012,H2_1,Stroma
6081,7100,H2_1,Stroma
6233,7187,H2_1,Stroma
6081,7274,H2_1,Stroma
6233,7361,H2_1,GG2
6081,7448,H2_1,GG2
6233,7536,H2_1,GG2
6081,7623,H2_1,GG2
6233,7710,H2_1,GG2
6081,7797,H2_1,GG2
6233,7884,H2_1,GG2
6081,7972,H2_1,GG2
6233,8059,H2_1,GG2
6081,8146,H2_1,GG2
6233,8233,H2_1,GG2
6081,8320,H2_1,GG2
6233,8407,H2_1,GG2
6081,8495,H2_1,GG2
6233,8582,H2_1,GG2
6082,8669,H2_1,GG2
6233,8756,H2_1,GG2
6082,8843,H2_1,GG2
6233,8931,H2_1,GG2
6082,9018,H2_1,Stroma
6234,9105,H2_1,Stroma
6082,9192,H2_1,Stroma
6234,9279,H2_1,Stroma
6082,9367,H2_1,BG_rank3
6234,9454,H2_1,BG_rank2
6082,9541,H2_1,BG_rank3
6234,9628,H2_1,BG_rank1
6082,9715,H2_1,BG_rank1
6234,9802,H2_1,BG_rank1
6082,9890,H2_1,Stroma
6234,9977,H2_1,Stroma
6082,10064,H2_1,Stroma
6234,10151,H2_1,Stroma
6533,1956,H2_1,Fat
6381,2043,H2_1,Fat
6533,2130,H2_1,Fat
6382,2217,H2_1,Fat
6533,2304,H2_1,Fat
6382,2566,H2_1,Nerve
6534,2653,H2_1,Nerve
6382,2740,H2_1,Nerve
6534,2827,H2_1,Nerve
6382,2915,H2_1,Nerve
6534,3002,H2_1,Stroma
6382,3089,H2_1,Stroma
6534,3176,H2_1,Stroma
6382,3263,H2_1,Stroma
6534,3351,H2_1,Stroma
6534,3525,H2_1,Stroma
6382,3612,H2_1,Stroma
6534,3699,H2_1,Stroma
6382,3787,H2_1,Fat
6534,3874,H2_1,Fat
6383,3961,H2_1,Fat
6534,4048,H2_1,Fat
6534,4222,H2_1,Stroma
6383,4310,H2_1,Fat
6534,4397,H2_1,Stroma
6383,4484,H2_1,Stroma
6535,4571,H2_1,Stroma
6383,4658,H2_1,Stroma
6535,4745,H2_1,Stroma
6383,4833,H2_1,Stroma
6535,4920,H2_1,Stroma
6383,5007,H2_1,Stroma
6535,5094,H2_1,Stroma
6383,5182,H2_1,Stroma
6535,5269,H2_1,Stroma
6383,5356,H2_1,Stroma
6535,5443,H2_1,GG2
6383,5530,H2_1,Stroma
6535,5617,H2_1,GG2
6383,5705,H2_1,Stroma
6535,5792,H2_1,GG2
6384,5879,H2_1,Stroma
6535,5966,H2_1,GG2
6384,6053,H2_1,GG2
6535,6140,H2_1,GG2
6384,6228,H2_1,GG2
6535,6315,H2_1,GG2
6384,6402,H2_1,GG2
6536,6489,H2_1,GG2
6384,6576,H2_1,GG2
6536,6664,H2_1,GG2
6384,6751,H2_1,Stroma
6536,6838,H2_1,GG2
6384,6925,H2_1,GG2
6536,7012,H2_1,GG2
6384,7100,H2_1,Stroma
6536,7187,H2_1,Stroma
6384,7274,H2_1,GG2
6536,7361,H2_1,GG2
6384,7448,H2_1,GG2
6536,7535,H2_1,GG2
6384,7623,H2_1,GG2
6536,7710,H2_1,GG2
6385,7797,H2_1,GG2
6536,7884,H2_1,GG2
6385,7971,H2_1,GG2
6536,8059,H2_1,GG2
6385,8146,H2_1,GG2
6536,8233,H2_1,GG2
6385,8320,H2_1,GG2
6537,8407,H2_1,GG2
6385,8495,H2_1,GG2
6537,8582,H2_1,GG2
6385,8669,H2_1,GG2
6537,8756,H2_1,Stroma
6385,8843,H2_1,GG2
6537,8930,H2_1,Stroma
6385,9018,H2_1,Stroma
6537,9105,H2_1,Stroma
6385,9192,H2_1,GG2
6537,9279,H2_1,Stroma
6385,9366,H2_1,Stroma
6537,9454,H2_1,BG_rank1
6385,9541,H2_1,BG_rank1
6537,9628,H2_1,Stroma
6386,9715,H2_1,BG_rank3
6537,9802,H2_1,BG_rank1
6386,9890,H2_1,Stroma
6537,9977,H2_1,BG_rank3
6386,10064,H2_1,BG_rank3
6537,10151,H2_1,BG_rank1
6386,10238,H2_1,Exclude
6538,10325,H2_1,BG_rank3
6538,10500,H2_1,BG_rank3
6685,1520,H2_1,Fat
6685,2043,H2_1,Fat
6837,2130,H2_1,Fat
6685,2217,H2_1,Stroma
6837,2304,H2_1,Stroma
6685,2391,H2_1,Fat
6837,2479,H2_1,Fat
6685,2566,H2_1,Stroma
6837,2653,H2_1,Stroma
6685,2740,H2_1,Stroma
6837,2827,H2_1,Stroma
6685,2915,H2_1,Stroma
6837,3002,H2_1,Stroma
6685,3089,H2_1,Stroma
6837,3176,H2_1,Stroma
6686,3263,H2_1,Stroma
6837,3350,H2_1,Stroma
6686,3438,H2_1,Stroma
6837,3525,H2_1,Stroma
6686,3612,H2_1,Nerve
6837,3699,H2_1,Nerve
6686,3786,H2_1,Fat
6838,3873,H2_1,Stroma
6686,3961,H2_1,Fat
6838,4048,H2_1,Stroma
6686,4135,H2_1,Stroma
6838,4222,H2_1,Stroma
6686,4309,H2_1,Stroma
6838,4397,H2_1,Stroma
6686,4484,H2_1,Stroma
6838,4571,H2_1,Stroma
6686,4658,H2_1,Stroma
6838,4745,H2_1,Stroma
6686,4833,H2_1,Stroma
6838,4920,H2_1,Stroma
6686,5007,H2_1,Stroma
6838,5094,H2_1,Stroma
6687,5181,H2_1,Stroma
6838,5268,H2_1,GG2
6687,5356,H2_1,GG2
6838,5443,H2_1,GG2
6687,5530,H2_1,GG2
6838,5617,H2_1,GG2
6687,5704,H2_1,GG2
6839,5792,H2_1,GG2
6687,5879,H2_1,GG2
6839,5966,H2_1,GG2
6687,6053,H2_1,GG2
6839,6140,H2_1,GG2
6687,6228,H2_1,GG2
6839,6315,H2_1,GG2
6687,6402,H2_1,GG2
6839,6489,H2_1,GG2
6687,6576,H2_1,GG2
6839,6663,H2_1,GG2
6687,6751,H2_1,GG2
6839,6838,H2_1,GG2
6687,6925,H2_1,Stroma
6839,7012,H2_1,GG2
6688,7099,H2_1,GG2
6839,7187,H2_1,GG2
6688,7274,H2_1,GG2
6839,7361,H2_1,GG2
6688,7448,H2_1,GG2
6840,7535,H2_1,GG2
6688,7623,H2_1,GG2
6840,7710,H2_1,GG2
6688,7797,H2_1,GG2
6840,7884,H2_1,GG2
6688,7971,H2_1,GG2
6840,8058,H2_1,GG2
6688,8146,H2_1,GG2
6840,8233,H2_1,GG2
6688,8320,H2_1,Stroma
6840,8407,H2_1,GG2
6688,8494,H2_1,Stroma
6840,8581,H2_1,GG2
6688,8669,H2_1,GG2
6840,8756,H2_1,GG2
6688,8843,H2_1,GG2
6840,8930,H2_1,GG2
6689,9017,H2_1,BG_rank1
6840,9105,H2_1,BG_rank3
6689,9192,H2_1,Stroma
6840,9279,H2_1,Exclude
6689,9366,H2_1,BG_rank1
6841,9453,H2_1,Exclude
6689,9541,H2_1,Stroma
6841,9628,H2_1,Exclude
6689,9715,H2_1,Exclude
6841,9802,H2_1,Stroma
6689,9889,H2_1,Stroma
6841,9976,H2_1,Stroma
6689,10064,H2_1,Stroma
6841,10151,H2_1,BG_rank1
6689,10238,H2_1,BG_rank1
6841,10325,H2_1,BG_rank3
6689,10412,H2_1,BG_rank1
6841,10500,H2_1,BG_rank1
6689,10587,H2_1,Stroma
6841,10674,H2_1,Stroma
6690,10761,H2_1,Stroma
6841,10848,H2_1,Stroma
6841,11023,H2_1,Stroma
7140,1781,H2_1,Fat
7140,1955,H2_1,Fat
6988,2043,H2_1,Fat
7140,2130,H2_1,Fat
6988,2217,H2_1,Fat
7140,2304,H2_1,Stroma
6988,2391,H2_1,Stroma
7140,2478,H2_1,Stroma
6989,2566,H2_1,Stroma
7140,2653,H2_1,Stroma
6989,2740,H2_1,Stroma
7140,2827,H2_1,Stroma
6989,2914,H2_1,Stroma
7141,3001,H2_1,Stroma
6989,3089,H2_1,Stroma
7141,3176,H2_1,Stroma
6989,3263,H2_1,Nerve
7141,3350,H2_1,Stroma
6989,3437,H2_1,Stroma
7141,3525,H2_1,Stroma
6989,3612,H2_1,Stroma
7141,3699,H2_1,Stroma
6989,3786,H2_1,Stroma
7141,3873,H2_1,Stroma
6989,3961,H2_1,Stroma
7141,4048,H2_1,Stroma
6989,4135,H2_1,Stroma
7141,4222,H2_1,Stroma
6990,4309,H2_1,Stroma
7141,4396,H2_1,Stroma
6990,4484,H2_1,Stroma
7141,4571,H2_1,Stroma
6990,4658,H2_1,Stroma
7141,4745,H2_1,Stroma
6990,4832,H2_1,Stroma
7142,4920,H2_1,Stroma
6990,5007,H2_1,Stroma
7142,5094,H2_1,GG2
6990,5181,H2_1,GG2
7142,5268,H2_1,GG2
6990,5356,H2_1,GG2
7142,5443,H2_1,GG2
6990,5530,H2_1,GG2
7142,5617,H2_1,GG2
6990,5704,H2_1,GG2
7142,5791,H2_1,GG2
6990,5879,H2_1,GG2
7142,5966,H2_1,GG2
6990,6053,H2_1,GG2
7142,6140,H2_1,GG2
6991,6227,H2_1,GG2
7142,6315,H2_1,GG2
6991,6402,H2_1,GG2
7142,6489,H2_1,GG2
6991,6576,H2_1,GG2
7142,6663,H2_1,GG2
6991,6751,H2_1,GG2
7143,6838,H2_1,GG2
6991,6925,H2_1,GG2
7143,7012,H2_1,GG2
6991,7099,H2_1,GG2
7143,7186,H2_1,GG2
6991,7274,H2_1,GG2
7143,7361,H2_1,GG2
6991,7448,H2_1,GG2
7143,7535,H2_1,GG2
6991,7622,H2_1,GG2
7143,7709,H2_1,GG2
6991,7797,H2_1,GG2
7143,7884,H2_1,GG2
6991,7971,H2_1,GG2
7143,8058,H2_1,GG2
6992,8145,H2_1,GG2
7143,8233,H2_1,GG2
6992,8320,H2_1,GG2
7143,8407,H2_1,GG2
6992,8494,H2_1,GG2
7143,8581,H2_1,GG2
6992,8669,H2_1,GG2
7144,8756,H2_1,GG2
6992,8843,H2_1,GG2
7144,8930,H2_1,GG2
6992,9017,H2_1,BG_rank2
7144,9104,H2_1,GG2
6992,9192,H2_1,BG_rank2
7144,9279,H2_1,Stroma
6992,9366,H2_1,BG_rank3
7144,9453,H2_1,Stroma
6992,9540,H2_1,BG_rank3
7144,9628,H2_1,BG_rank3
6992,9715,H2_1,BG_rank2
7144,9802,H2_1,BG_rank1
6992,9889,H2_1,Stroma
7144,9976,H2_1,Stroma
6993,10064,H2_1,Stroma
7144,10151,H2_1,Exclude
6993,10238,H2_1,Exclude
7144,10325,H2_1,Exclude
6993,10412,H2_1,BG_rank1
7144,10499,H2_1,BG_rank1
6993,10587,H2_1,Stroma
7145,10674,H2_1,BG_rank1
6993,10761,H2_1,Stroma
7145,10848,H2_1,Stroma
6993,10935,H2_1,Stroma
7145,11023,H2_1,Stroma
6993,11110,H2_1,Stroma
7145,11197,H2_1,Stroma
7292,1694,H2_1,Fat
7443,1781,H2_1,Fat
7292,1868,H2_1,Fat
7443,1955,H2_1,Fat
7292,2042,H2_1,Fat
7443,2129,H2_1,Stroma
7444,2304,H2_1,Stroma
7292,2391,H2_1,Stroma
7444,2478,H2_1,Stroma
7292,2565,H2_1,Stroma
7444,2653,H2_1,Stroma
7292,2740,H2_1,Stroma
7444,2827,H2_1,Nerve
7292,2914,H2_1,Stroma
7444,3001,H2_1,Stroma
7292,3089,H2_1,Stroma
7444,3176,H2_1,Stroma
7292,3263,H2_1,Stroma
7444,3350,H2_1,Stroma
7292,3437,H2_1,Stroma
7444,3524,H2_1,Stroma
7293,3612,H2_1,Stroma
7444,3699,H2_1,Stroma
7293,3786,H2_1,Stroma
7444,3873,H2_1,Stroma
7293,3960,H2_1,Stroma
7444,4048,H2_1,Stroma
7293,4135,H2_1,Stroma
7445,4222,H2_1,Stroma
7293,4309,H2_1,Stroma
7445,4396,H2_1,GG2
7293,4484,H2_1,GG2
7445,4571,H2_1,GG2
7293,4658,H2_1,GG2
7445,4745,H2_1,GG2
7293,4832,H2_1,GG2
7445,4919,H2_1,GG2
7293,5007,H2_1,GG2
7445,5094,H2_1,GG2
7293,5181,H2_1,GG2
7445,5268,H2_1,GG2
7293,5355,H2_1,GG2
7445,5442,H2_1,GG2
7294,5530,H2_1,GG2
7445,5617,H2_1,GG2
7294,5704,H2_1,GG2
7445,5791,H2_1,GG2
7294,5879,H2_1,GG2
7445,5966,H2_1,GG2
7294,6053,H2_1,GG2
7446,6140,H2_1,GG2
7294,6227,H2_1,GG2
7446,6314,H2_1,GG2
7294,6402,H2_1,GG2
7446,6489,H2_1,GG2
7294,6576,H2_1,GG2
7446,6663,H2_1,Stroma
7294,6750,H2_1,GG2
7446,6837,H2_1,Stroma
7294,6925,H2_1,Stroma
7446,7012,H2_1,GG2
7294,7099,H2_1,GG2
7446,7186,H2_1,GG2
7294,7273,H2_1,GG2
7446,7361,H2_1,GG2
7295,7448,H2_1,GG2
7446,7535,H2_1,GG2
7295,7622,H2_1,GG2
7446,7709,H2_1,GG2
7295,7797,H2_1,GG2
7446,7884,H2_1,GG2
7295,7971,H2_1,GG2
7447,8058,H2_1,GG2
7295,8145,H2_1,GG2
7447,8232,H2_1,GG2
7295,8320,H2_1,GG2
7447,8407,H2_1,GG2
7295,8494,H2_1,GG2
7447,8581,H2_1,BG_rank1
7295,8668,H2_1,Stroma
7447,8756,H2_1,BG_rank3
7295,8843,H2_1,Stroma
7447,8930,H2_1,BG_rank1
7295,9017,H2_1,BG_rank1
7447,9104,H2_1,BG_rank1
7295,9192,H2_1,BG_rank1
7447,9279,H2_1,Stroma
7296,9366,H2_1,Stroma
7447,9453,H2_1,Stroma
7296,9540,H2_1,Stroma
7447,9627,H2_1,BG_rank1
7296,9715,H2_1,BG_rank3
7448,9802,H2_1,BG_rank3
7296,9889,H2_1,BG_rank2
7448,9976,H2_1,BG_rank3
7296,10063,H2_1,BG_rank1
7448,10151,H2_1,BG_rank3
7296,10238,H2_1,Exclude
7448,10325,H2_1,Exclude
7296,10412,H2_1,Exclude
7448,10499,H2_1,BG_rank3
7296,10587,H2_1,BG_rank3
7448,10674,H2_1,BG_rank1
7296,10761,H2_1,BG_rank1
7448,10848,H2_1,BG_rank1
7296,10935,H2_1,Stroma
7448,11022,H2_1,Stroma
7296,11110,H2_1,Stroma
7448,11197,H2_1,Stroma
7595,1519,H2_1,Fat
7747,1606,H2_1,Fat
7595,1693,H2_1,Fat
7747,1781,H2_1,Stroma
7595,1868,H2_1,Fat
7747,1955,H2_1,Stroma
7595,2042,H2_1,Stroma
7747,2129,H2_1,Stroma
7595,2217,H2_1,Stroma
7747,2304,H2_1,Stroma
7595,2391,H2_1,Stroma
7747,2478,H2_1,Stroma
7595,2565,H2_1,Stroma
7747,2652,H2_1,Stroma
7595,2740,H2_1,Stroma
7747,2827,H2_1,Stroma
7596,2914,H2_1,Stroma
7747,3001,H2_1,Stroma
7596,3088,H2_1,Stroma
7747,3176,H2_1,Stroma
7596,3263,H2_1,Stroma
7748,3350,H2_1,Stroma
7596,3437,H2_1,Stroma
7748,3524,H2_1,Stroma
7596,3612,H2_1,Stroma
7748,3699,H2_1,Stroma
7596,3786,H2_1,Stroma
7748,3873,H2_1,GG4
7596,3960,H2_1,GG4
7748,4047,H2_1,GG4
7596,4135,H2_1,GG4
7748,4222,H2_1,GG4
7596,4309,H2_1,Stroma
7748,4396,H2_1,GG2
7596,4483,H2_1,GG2
7748,4570,H2_1,GG2
7596,4658,H2_1,GG2
7748,4745,H2_1,GG2
7597,4832,H2_1,GG2
7748,4919,H2_1,GG2
7597,5006,H2_1,GG2
7748,5094,H2_1,GG2
7597,5181,H2_1,GG2
7749,5268,H2_1,GG2
7597,5355,H2_1,GG2
7749,5442,H2_1,GG2
7597,5530,H2_1,GG2
7749,5617,H2_1,GG2
7597,5704,H2_1,GG2
7749,5791,H2_1,GG2
7597,5878,H2_1,GG2
7749,5965,H2_1,GG2
7597,6053,H2_1,GG2
7749,6140,H2_1,GG2
7597,6227,H2_1,Stroma
7749,6314,H2_1,Stroma
7597,6401,H2_1,BG_rank3
7749,6489,H2_1,Stroma
7598,6576,H2_1,BG_rank2
7749,6663,H2_1,Stroma
7598,6750,H2_1,Exclude
7749,6837,H2_1,Stroma
7598,6925,H2_1,GG2
7749,7012,H2_1,Stroma
7598,7099,H2_1,GG2
7750,7186,H2_1,GG2
7598,7273,H2_1,GG2
7750,7360,H2_1,GG2
7598,7448,H2_1,GG2
7750,7535,H2_1,Stroma
7598,7622,H2_1,Stroma
7750,7709,H2_1,GG2
7598,7796,H2_1,Stroma
7750,7884,H2_1,GG2
7598,7971,H2_1,GG2
7750,8058,H2_1,GG2
7598,8145,H2_1,GG2
7750,8232,H2_1,Stroma
7598,8320,H2_1,GG2
7750,8407,H2_1,GG2
7599,8494,H2_1,Stroma
7750,8581,H2_1,Stroma
7599,8668,H2_1,BG_rank1
7750,8755,H2_1,BG_rank3
7599,8843,H2_1,BG_rank3
7750,8930,H2_1,Exclude
7599,9017,H2_1,BG_rank3
7751,9104,H2_1,BG_rank1
7751,9278,H2_1,Stroma
7599,9366,H2_1,Stroma
7751,9453,H2_1,Stroma
7599,9540,H2_1,Stroma
7751,9627,H2_1,BG_rank1
7599,9715,H2_1,Stroma
7751,9802,H2_1,BG_rank1
7599,9889,H2_1,BG_rank1
7751,9976,H2_1,BG_rank3
7599,10063,H2_1,BG_rank3
7751,10150,H2_1,BG_rank1
7599,10238,H2_1,BG_rank1
7751,10325,H2_1,BG_rank3
7600,10412,H2_1,BG_rank1
7751,10499,H2_1,Stroma
7600,10586,H2_1,BG_rank3
7751,10673,H2_1,BG_rank1
7600,10761,H2_1,BG_rank1
7751,10848,H2_1,BG_rank1
7600,10935,H2_1,BG_rank1
7752,11022,H2_1,Stroma
7600,11109,H2_1,Stroma
7752,11197,H2_1,Stroma
7600,11284,H2_1,Stroma
7898,1519,H2_1,Stroma
8050,1606,H2_1,Stroma
7898,1693,H2_1,Stroma
8050,1780,H2_1,Stroma
7898,1868,H2_1,Stroma
8050,1955,H2_1,Stroma
7899,2042,H2_1,Stroma
8050,2129,H2_1,Stroma
7899,2216,H2_1,Stroma
8050,2304,H2_1,Stroma
7899,2391,H2_1,Stroma
8050,2478,H2_1,Stroma
7899,2565,H2_1,Stroma
8051,2652,H2_1,Stroma
7899,2740,H2_1,Stroma
8051,2827,H2_1,Stroma
7899,2914,H2_1,Stroma
8051,3001,H2_1,Stroma
7899,3088,H2_1,Stroma
8051,3175,H2_1,Stroma
7899,3263,H2_1,Stroma
8051,3350,H2_1,Stroma
7899,3437,H2_1,Stroma
8051,3524,H2_1,Stroma
7899,3611,H2_1,Stroma
8051,3698,H2_1,GG4
7899,3786,H2_1,GG4
8051,3873,H2_1,GG4
7900,3960,H2_1,GG4
8051,4047,H2_1,GG4
7900,4134,H2_1,GG4
8051,4222,H2_1,GG4
7900,4309,H2_1,GG4
8051,4396,H2_1,Stroma
7900,4483,H2_1,GG2
8052,4570,H2_1,GG2
7900,4658,H2_1,GG2
8052,4745,H2_1,GG2
7900,4832,H2_1,GG2
8052,4919,H2_1,GG2
7900,5006,H2_1,GG2
8052,5093,H2_1,GG2
7900,5181,H2_1,GG2
8052,5268,H2_1,GG2
7900,5355,H2_1,GG2
8052,5442,H2_1,Stroma
7900,5529,H2_1,GG2
8052,5617,H2_1,PIN
7900,5704,H2_1,GG2
